species,date,latitude,longitude,decade,geometry,name,decade_group
Brisbane Box,2017-09-12,37.7740528464887,-122.409050544971,2010s,POINT (-122.409050544971 37.7740528464887),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.7739157367544,-122.408888509595,2010s,POINT (-122.408888509595 37.7739157367544),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.773959250457,-122.408938366227,2010s,POINT (-122.408938366227 37.773959250457),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.7738418457656,-122.408790872027,2010s,POINT (-122.408790872027 37.7738418457656),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.7742704149776,-122.409325797764,2010s,POINT (-122.409325797764 37.7742704149776),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.7744247656342,-122.409525226004,2010s,POINT (-122.409525226004 37.7744247656342),South of Market,2010s-2020s
Brisbane Box,2017-09-12,37.7740832238052,-122.409090015305,2010s,POINT (-122.409090015305 37.7740832238052),South of Market,2010s-2020s
Brisbane Box,2017-10-26,37.7757181448456,-122.414327317098,2010s,POINT (-122.414327317098 37.7757181448456),South of Market,2010s-2020s
Brisbane Box,2017-10-26,37.7757181448456,-122.414327317098,2010s,POINT (-122.414327317098 37.7757181448456),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7686884129717,-122.403405708214,2010s,POINT (-122.403405708214 37.7686884129717),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7686828380703,-122.403553794194,2010s,POINT (-122.403553794194 37.7686828380703),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7686962163789,-122.403304163964,2010s,POINT (-122.403304163964 37.7686962163789),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7686973315464,-122.403220953295,2010s,POINT (-122.403220953295 37.7686973315464),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Maidenhair Tree,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Brisbane Box,2017-11-03,37.7691996810398,-122.403473604048,2010s,POINT (-122.403473604048 37.7691996810398),South of Market,2010s-2020s
Swamp Myrtle,2017-12-02,37.7711384171253,-122.421728032423,2010s,POINT (-122.421728032423 37.7711384171253),South of Market,2010s-2020s
Swamp Myrtle,2017-12-02,37.771018033881,-122.421731852741,2010s,POINT (-122.421731852741 37.771018033881),South of Market,2010s-2020s
Small-leaf Tristania 'Elegant',2017-12-28,37.7798207437626,-122.39660742352,2010s,POINT (-122.39660742352 37.7798207437626),South of Market,2010s-2020s
Cherry Plum,2017-12-28,37.7794028063227,-122.396312039369,2010s,POINT (-122.396312039369 37.7794028063227),South of Market,2010s-2020s
Cherry Plum,2017-12-28,37.7795618766263,-122.396941070175,2010s,POINT (-122.396941070175 37.7795618766263),South of Market,2010s-2020s
Small-leaf Tristania 'Elegant',2017-12-28,37.7798981618967,-122.396516359044,2010s,POINT (-122.396516359044 37.7798981618967),South of Market,2010s-2020s
Cherry Plum,2017-12-28,37.7800136834307,-122.396266889798,2010s,POINT (-122.396266889798 37.7800136834307),South of Market,2010s-2020s
Cherry Plum,2017-12-28,37.7794511934496,-122.396241636866,2010s,POINT (-122.396241636866 37.7794511934496),South of Market,2010s-2020s
Cherry Plum,2018-01-24,37.775826798791,-122.396764358806,2010s,POINT (-122.396764358806 37.775826798791),South of Market,2010s-2020s
Maidenhair Tree,2018-02-07,37.7758227734432,-122.414996312823,2010s,POINT (-122.414996312823 37.7758227734432),South of Market,2010s-2020s
Maidenhair Tree,2018-02-07,37.7757864606069,-122.41494837717,2010s,POINT (-122.41494837717 37.7757864606069),South of Market,2010s-2020s
Swamp Myrtle,2018-02-08,37.7724000589509,-122.4198844681,2010s,POINT (-122.4198844681 37.7724000589509),South of Market,2010s-2020s
Brisbane Box,2018-03-20,37.7674228725842,-122.396304108241,2010s,POINT (-122.396304108241 37.7674228725842),South of Market,2010s-2020s
Brisbane Box,2018-03-20,37.7674823492456,-122.396380324911,2010s,POINT (-122.396380324911 37.7674823492456),South of Market,2010s-2020s
Brisbane Box,2018-03-20,37.7673425397632,-122.396208349334,2010s,POINT (-122.396208349334 37.7673425397632),South of Market,2010s-2020s
